row_index,ra,ano_referencia,errors
5630,RA-888,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5635,RA-889,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5640,RA-89,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5644,RA-890,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5653,RA-892,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5663,RA-894,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5683,RA-898,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5688,RA-899,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5696,RA-90,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5710,RA-902,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5714,RA-903,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5719,RA-904,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5729,RA-906,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5733,RA-907,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5738,RA-908,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5743,RA-909,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5748,RA-91,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5753,RA-910,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5758,RA-911,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5763,RA-912,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5780,RA-916,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5785,RA-917,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5794,RA-919,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5804,RA-920,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5814,RA-922,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5819,RA-923,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5834,RA-926,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5839,RA-927,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5844,RA-928,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5849,RA-929,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5859,RA-930,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5864,RA-931,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5869,RA-932,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5882,RA-935,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5891,RA-937,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5896,RA-938,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5906,RA-94,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5911,RA-940,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5920,RA-942,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5924,RA-943,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5929,RA-944,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5949,RA-948,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5958,RA-95,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5961,RA-950,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5966,RA-951,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5976,RA-953,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":4.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
5996,RA-957,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6000,RA-958,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6010,RA-96,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6020,RA-961,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6025,RA-962,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6034,RA-964,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6039,RA-965,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6054,RA-968,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6064,RA-97,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6067,RA-970,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6081,RA-973,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6135,RA-983,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6139,RA-984,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":3.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6149,RA-986,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6164,RA-989,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":0.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6178,RA-991,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6183,RA-992,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6187,RA-993,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6191,RA-994,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6201,RA-996,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6205,RA-997,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":1.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
6213,RA-999,2020,"[{""type"":""greater_than_equal"",""loc"":[""ano_ingresso""],""msg"":""Input should be greater than or equal to 1990"",""input"":2.0,""ctx"":{""ge"":1990.0},""url"":""https://errors.pydantic.dev/2.13/v/greater_than_equal""}]"
